tmdb_id,title,vote_average,vote_count,popularity,release_date,genre_ids,overview,fetched_at
303218,Judwaa 2,7.4,3772,58.44,2017-03-01,[18],"Separated at birth, twins Raja and Prem couldn't be more different. But when fate puts them both in London, they start being mistaken for each other.",2026-05-17T16:57:42.425936
303219,Love Beats Rhymes,7.5,5187,186.606,2016-03-01,[18],"After enrolling in a college poetry course, a struggling rapper finds inspiration for her new voice through slam poetry.",2026-05-17T16:57:42.426202
303220,Schubert In Love,7.1,6010,45.797999999999995,2016-03-01,[18],"The last of his family line, Olaf Schubert doesn't have time for a girlfriend but dutifully searches for one when his father demands offspring.",2026-05-17T16:57:42.426367
303221,Shubh Aarambh,8.4,6684,75.072,2017-03-01,[18],"As her own wedding looms on the horizon, a marriage counselor strives to save her future in-laws' crumbling relationship.",2026-05-17T16:57:42.426509
303222,Something Huge,7.2,1398,148.476,2017-03-01,[18],"A director and a comedian want to shoot the ""comedy of the future"" and make cinema history, but soon run out of resources and run into mission creep.",2026-05-17T16:57:42.426692
303223,Swades,8.3,14383,5.021999999999999,2004-03-01,[18],An Americanized NASA scientist returns to his native India on a business trip and searches for the nanny who helped raise him.,2026-05-17T16:57:42.428793
303224,Swearnet Live,9.2,4336,164.04600000000002,2014-03-01,[18],"""Trailer Park Boys"" John Paul Tremblay, Robb Wells and Mike Smith host this foulmouthed live kick-off of their Web-based Swearnet network.",2026-05-17T16:57:42.429106
303225,Trailer Park Boys Live at the North Pole,7.2,8874,16.206,2014-03-01,[18],Bubbles's plan to spread the true meaning of Christmas is dashed by Julian's wish to cash in on the holiday and Ricky's quest to meet the real Santa.,2026-05-17T16:57:42.430338
303226,Trailer Park Boys Live In F**kin' Dublin,7.0,10061,65.124,2014-03-01,[18],The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.,2026-05-17T16:57:42.431628
303227,Trailer Park Boys: Say Goodnight to the Bad Guys,8.4,11440,8.142,2008-03-01,[18],"A year after the Season 7 finale, the boys are poised to live the good life. But an old enemy throws a wrench in things once again.",2026-05-17T16:57:42.431891
303228,Trailer Park Boys: Xmas Special,7.8,11377,16.818,2004-03-01,[18],"See what Sunnyvale Trailer Park was like back in the day, featuring Randy as a prostitute, J-Roc before he rapped and Barb and Lahey still together.",2026-05-17T16:57:42.432045
303229,Tu Hai Mera Sunday,8.5,9438,200.778,2016-03-01,[18],"When their Sunday soccer game on the beach is canceled, five friends set out to find another place to play in the noisy, crowded city of Mumbai.",2026-05-17T16:57:42.432284
303230,Yuva,7.4,11487,183.45,2004-03-01,[18],"An accident on a bridge ties together three young men from different social classes, sparking a course of events that will forever alter their lives.",2026-05-17T16:57:42.432518
303231,반드시 잡는다,7.6,11481,267.68399999999997,2017-03-01,[18],"After people in his town start turning up dead, a grumpy landlord is visited by a man who recounts an unsolved serial murder case from 30 years ago.",2026-05-17T16:57:42.435359
303232,Derren Brown: The Push,7.9,11237,26.844,2018-03-01,[18],Mentalist Derren Brown engineers an audacious social experiment demonstrating how manipulation can lead an ordinary person to commit an appalling act.,2026-05-17T16:57:42.435802
303233,Marlon Wayans: Woke-ish,8.0,8654,52.51199999999999,2018-03-01,[35],"Rollicking, outrageous and audacious, Marlon Wayans gets raw on racism, age-appropriate rap rhymes, gay rights, raising kids and even the Kardashians.",2026-05-17T16:57:42.437401
303234,Veronica,7.6,9248,56.52,2017-03-01,[18],"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",2026-05-17T16:57:42.437770
303235,Mute,9.5,5752,93.522,2018-03-01,[18],"When his girlfriend vanishes, a mute man ventures into a near-future Berlin's seamy underworld, where his actions speak louder than words.",2026-05-17T16:57:42.439359
303236,Forgotten,8.0,8746,45.690000000000005,2017-03-01,[18],"When his abducted brother returns seemingly a different man with no memory of the past 19 days, Jin-seok chases after the truth behind the kidnapping.",2026-05-17T16:57:42.439694
303237,FullMetal Alchemist,7.0,7639,195.408,2017-03-01,[18],"While alchemist Edward Elric searches for a way to restore his brother Al's body, the military government and mysterious monsters are watching closely.",2026-05-17T16:57:42.439935
303238,Agustín Aristarán: Soy Rada,8.9,9262,20.682,2018-03-01,[35],"Argentine comedian Agustín ""Radagast"" Aristarán adds doses of magic, music and acting to his high-energy stand-up routine.",2026-05-17T16:57:42.440148
303239,Irreplaceable You,8.6,12648,24.834,2018-03-01,[18],"A stunning cancer diagnosis spurs Abbie to seek a future girlfriend for fiancé and childhood sweetheart Sam, who's clueless when it comes to dating.",2026-05-17T16:57:42.441623
303240,Chris Rock: Tamborine,8.0,7547,0.474,2018-03-01,[35],"Chris Rock takes the stage in Brooklyn for a comedy special filled with searing observations on fatherhood, infidelity and American politics.",2026-05-17T16:57:42.441905
303241,Love Per Square Foot,7.3,2283,89.928,2018-03-01,[18],"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",2026-05-17T16:57:42.442093
303242,Seeing Allred,7.7,6981,111.588,2018-03-01,[18],"Explore the public and private sides of feminist firebrand attorney Gloria Allred, who's battled some of the biggest names in politics and business.",2026-05-17T16:57:42.442239
303243,The Ritual,8.3,8686,261.52799999999996,2018-03-01,[18],"Four friends with a long-standing – but strained – connection take a hiking trip into the Swedish wilderness, from which they may never return.",2026-05-17T16:57:42.442379
303244,The Trader (Sovdagari),7.7,1014,45.443999999999996,2018-03-01,[18],"A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.",2026-05-17T16:57:42.443746
303245,When We First Met,7.0,2469,248.688,2018-03-01,[18],"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him.",2026-05-17T16:57:42.443975
303246,Fred Armisen: Standup For Drummers,7.3,9277,72.642,2018-03-01,[35],"For an audience of drummers, comedian Fred Armisen shares and demonstrates his thoughts on musical genres, drummer quirks, regional accents and more.",2026-05-17T16:57:42.444151
303247,The Cloverfield Paradox,7.0,3774,184.09199999999998,2018-03-01,[18],"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2026-05-17T16:57:42.445868
303248,Kavin Jay: Everybody Calm Down!,9.3,10001,29.886,2018-03-01,[35],"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",2026-05-17T16:57:42.446171
303249,On Body and Soul,8.2,7988,96.318,2017-03-01,[18],Two shy and socially awkward co-workers in Budapest form a special bond through a mysterious mystic connection that manifests in a dream.,2026-05-17T16:57:42.446383
303250,The Bros,8.4,7633,38.123999999999995,2017-03-01,[18],"Reunited in their hometown for their father's funeral, two self-interested brothers meet a peculiar woman who shares a huge secret about their family.",2026-05-17T16:57:42.446522
303251,Liberated: The New Sexual Revolution,8.6,4808,15.126,2017-03-01,[18],"Filmmakers explore how pop culture shapes a new generation's beliefs about gender, sexuality and violence on display among students on spring break.",2026-05-17T16:57:42.446708
303252,Newness,8.7,13603,80.79599999999999,2017-03-01,[18],"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution.",2026-05-17T16:57:42.446890
303253,Expedition Happiness,7.6,7915,17.88,2017-03-01,[18],"A filmmaker and his musician girlfriend attempt an epic road trip with their dog, traveling across North America in a refurbished school bus.",2026-05-17T16:57:42.447030
303254,Jerry Seinfeld: I'm Telling You for the Last Time,7.8,15077,33.288,1998-03-01,[35],"Months after his classic TV sitcom ends, the legendary comic returns to his stand-up roots to deliver his best jokes on a sold-out international tour.",2026-05-17T16:57:42.449674
303255,Holy Camp!,7.5,7361,19.02,2017-03-01,[18],"In this musical comedy, two rebellious teen girls who love electronic music have a life-changing brush with the divine at a camp run by nuns.",2026-05-17T16:57:42.450117
303256,A Futile and Stupid Gesture,7.8,4331,119.03999999999999,2018-03-01,[18],"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",2026-05-17T16:57:42.450329
303257,Fakkah Fuzz: Almost Banned,7.2,5024,15.924,2018-03-01,[35],Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,2026-05-17T16:57:42.450468
303258,Mau Nieto: Viviendo sobrio… desde el bar,8.2,12487,43.524,2018-03-01,[35],"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2026-05-17T16:57:42.452052
303259,Sebastián Marcelo Wainraich,8.5,5154,35.76,2018-03-01,[35],"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2026-05-17T16:57:42.452321
303260,Acts of Vengeance,8.6,9122,55.296,2017-03-01,[18],"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge.",2026-05-17T16:57:42.452473
303261,Ricardo Quevedo: Hay gente así,7.2,6836,214.794,2018-03-01,[35],"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",2026-05-17T16:57:42.453846
303262,Todd Glass: Act Happy,7.5,2944,64.938,2018-03-01,[35],Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,2026-05-17T16:57:42.455141
303263,Countdown to Death: Pablo Escobar,7.0,3783,140.316,2017-03-01,[18],"Through rare interviews, images and wiretap audio, this documentary reconstructs the last nine years of Colombian drug lord Pablo Escobar's life.",2026-05-17T16:57:42.455517
303264,Harith Iskander: I Told You So,8.1,2746,29.442,2018-03-01,[35],"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, Rick Astley and more.",2026-05-17T16:57:42.455752
303265,Step Sisters,8.1,8513,99.276,2018-03-01,[18],"With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship.",2026-05-17T16:57:42.455912
303266,The Open House,7.0,11140,173.916,2018-03-01,[18],"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them.",2026-05-17T16:57:42.456051
303267,Bad Day for the Cut,8.0,10527,47.136,2017-03-01,[18],"A mild-mannered, middle-aged Irish farmer devoted to his mother embarks on a violent quest for revenge when she's murdered in a home invasion.",2026-05-17T16:57:42.456226
303268,Arango y Sanint: Ríase el show,8.3,5798,134.55599999999998,2018-03-01,[35],"Colombian stand-up comedians Antonio Sanint and Julián Arango impersonate an Argentine visitor and a cabbie, and a pair of dirty old men at the opera.",2026-05-17T16:57:42.457727
303269,Katt Williams: Great America,9.3,3717,60.92999999999999,2018-03-01,[35],"The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.",2026-05-17T16:57:42.457940
303270,Alibaba Aur 40 Chor,8.6,12538,91.872,1980-03-01,[18],A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.,2026-05-17T16:57:42.459618
303271,Pyar Ke Do Pal,7.4,7200,54.852,1986-03-01,[18],"Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.",2026-05-17T16:57:42.459895
303272,Rip Tide,8.7,5630,154.602,2017-03-01,[18],"Following an embarrassing viral video, a New York model decides to escape from her suffocating existence by visiting her faraway aunt in Australia.",2026-05-17T16:57:42.460264
303273,Milada,8.0,6271,86.358,2017-03-01,[18],Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.,2026-05-17T16:57:42.460431
303274,The Polka King,8.0,6187,58.62,2018-03-01,[18],"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.",2026-05-17T16:57:42.461681
303275,The Reservoir Game,8.6,7722,85.176,2017-03-01,[18],"An investigative reporter seeks to expose the whereabouts of a slush fund belonging to the former president of South Korea, Lee Myung-bak.",2026-05-17T16:57:42.461996
303276,Tom Segura: Disgraceful,7.0,5380,6.773999999999999,2018-03-01,[35],"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",2026-05-17T16:57:42.462170
303277,Alejandro Riaño: Especial de stand up,7.2,3741,149.472,2018-03-01,[35],"Colombian comedian Alejandro Riaño discusses the perks of dating a she-wolf, styles of dancing, the quirks of Bogotá men and soccer game announcers.",2026-05-17T16:57:42.462314
303278,The House Next Door,7.4,3856,15.318,2017-03-01,[18],"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",2026-05-17T16:57:42.462447
303279,Before I Wake,8.7,1295,83.586,2016-03-01,[18],"Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability.",2026-05-17T16:57:42.462620
303280,Mustang Island,8.1,13019,38.136,2017-03-01,[18],"After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",2026-05-17T16:57:42.462777
303281,Eve's Apple,8.0,12268,43.26,2017-03-01,[18],Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.,2026-05-17T16:57:42.464215
303282,Fun Mom Dinner,7.0,11175,65.298,2017-03-01,[18],"Four preschool moms with little in common need a night out to take a break from their kids. But one thing leads to another, and things get rowdy.",2026-05-17T16:57:42.464393
303283,Goon: Last of the Enforcers,7.5,2075,95.226,2016-03-01,[18],"Injury and family push hockey player Doug Glatt into retirement, but his plans change when his beloved former team appoints his nemesis as captain.",2026-05-17T16:57:42.464533
303284,The Climb,7.0,15797,33.839999999999996,2017-03-01,[18],A young Senegalese-French man from humble roots sets out to climb Mount Everest to impress the woman he loves – and slowly becomes a media sensation.,2026-05-17T16:57:42.465916
303285,Bibi & Tina: Tohuwabohu Total,7.9,5430,84.07799999999999,2017-03-01,[18],Teen witch Bibi and her pal Tina return to the screen to reconcile a runaway girl with her narrow-minded family and save Falkenstein Castle from chaos.,2026-05-17T16:57:42.467333
303286,Mr. Roosevelt,8.2,9413,42.647999999999996,2017-03-01,[18],"A struggling comedian returns to Austin, Texas, to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend.",2026-05-17T16:57:42.467658
303287,Todd Barry: Spicy Honey,7.7,14255,179.60399999999998,2017-03-01,[35],"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.",2026-05-17T16:57:42.467926
303288,Creep 2,8.6,5933,134.472,2017-03-01,[18],"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.",2026-05-17T16:57:42.468163
303289,Bright,7.0,9835,98.68799999999999,2017-03-01,[18],"In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war.",2026-05-17T16:57:42.469149
303290,Desire,7.0,4271,225.98399999999998,2017-03-01,[18],A young woman arrives at her estranged sister's wedding to mend fences but falls prey to lust when she meets the groom.,2026-05-17T16:57:42.470701
303291,48 Christmas Wishes,7.6,7780,92.96999999999998,2017-03-01,[18],"When a small town's letters to Santa accidentally go up in smoke, two elves venture out of the North Pole to retrieve every missing wish.",2026-05-17T16:57:42.471022
303292,Jeremiah Tower: The Last Magnificent,7.0,4660,70.29,2016-03-01,[18],"This documentary profiles influential chef Jeremiah Tower, who played a pivotal role in the invention of a revolutionary new American cuisine.",2026-05-17T16:57:42.471228
303293,Russell Howard: Recalibrate,7.4,5766,226.83599999999998,2017-03-01,[35],"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",2026-05-17T16:57:42.471394
303294,Christmas Inheritance,7.3,2073,44.1,2017-03-01,[18],"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",2026-05-17T16:57:42.472724
303295,Muramba,9.3,9446,33.522,2017-03-01,[18],A young man and his parents ponder the reasons behind the recent breakdown of a relationship he was in – and the possibility of reconciliation.,2026-05-17T16:57:42.473025
303296,Pottersville,7.6,9597,286.344,2017-03-01,[18],"A man's drunken romp in a gorilla suit gets him mistaken for Bigfoot, drawing media attention and tourist dollars to his struggling small town.",2026-05-17T16:57:42.473211
303297,Seoul Searching,7.9,5215,246.36599999999999,2015-03-01,[18],Teens of Korean descent who were born and raised in other countries travel to Seoul to learn about their cultural heritage at a summer camp in 1986.,2026-05-17T16:57:42.473385
303298,Judd Apatow: The Return,7.5,13086,112.25999999999999,2017-03-01,[35],"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",2026-05-17T16:57:42.473521
303299,El Camino Christmas,7.8,11580,99.78,2017-03-01,[18],"Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve.",2026-05-17T16:57:42.473706
303300,Jaal,8.5,5304,37.254,1986-03-01,[18],"When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation.",2026-05-17T16:57:42.475830
303301,Shikari,7.8,8924,198.132,1991-03-01,[18],"When Shankar, who performs on the road with partner Chanchal and elephant Appu, falls for a Russian circus performer, jealousies and conflicts arise.",2026-05-17T16:57:42.476716
303302,The Secret,7.2,6908,176.28,2006-03-01,[18],"An assembly of writers, philosophers and scientists share The Secret, which reputedly brought success to Plato, da Vinci, Einstein and other greats.",2026-05-17T16:57:42.477887
303303,Trolls Holiday Special,7.9,3548,82.722,2017-03-01,[18],"When Queen Poppy realizes that Bridget and the Bergens don't have any holidays, she hatches a plan for Branch and the Snack Pack to help create one.",2026-05-17T16:57:42.478131
303304,Craig Ferguson: Tickle Fight,8.1,5430,23.813999999999997,2017-03-01,[35],"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",2026-05-17T16:57:42.479438
303305,Jab Harry Met Sejal,7.3,11333,50.291999999999994,2017-03-01,[18],A philandering tour guide in Europe begins to develop feelings for one of his clients while helping her search for her lost engagement ring.,2026-05-17T16:57:42.479687
303306,Temple,8.3,13032,15.564,2017-03-01,[18],Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.,2026-05-17T16:57:42.479855
303307,A StoryBots Christmas,7.3,12654,82.27799999999999,2017-03-01,[18],"Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus – only to find he's missing.",2026-05-17T16:57:42.481686
303308,DreamWorks Home: For the Holidays,8.0,5757,148.182,2017-03-01,[18],"Oh takes it upon himself to introduce Christmas joy to his fellow Boovs. Unfortunately, his well-meaning mission nearly destroys the city.",2026-05-17T16:57:42.481984
303309,Monster Island,7.0,6468,11.123999999999999,2017-03-01,[18],"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges.",2026-05-17T16:57:42.482250
303310,My Happy Family,8.0,11540,107.7,2017-03-01,[18],"A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself.",2026-05-17T16:57:42.482411
303311,The Worthy,7.0,10569,98.562,2016-03-01,[18],"In the near future, with civilization a thing of the past, a man puts his family in peril when he reluctantly lets outsiders into his compound.",2026-05-17T16:57:42.483818
303312,Voyeur,7.7,3756,126.744,2017-03-01,[18],Legendary journalist Gay Talese unmasks a motel owner who spied on his guests for decades. But his bombshell story soon becomes a scandal of its own.,2026-05-17T16:57:42.484107
303313,Poster Boys,7.3,2984,164.44799999999998,2017-03-01,[18],"Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims.",2026-05-17T16:57:42.484292
303314,Cuba and the Cameraman,7.7,6553,65.874,2017-03-01,[18],Emmy-winning filmmaker Jon Alpert chronicles the fortunes of three Cuban families over the course of four tumultuous decades in the nation's history.,2026-05-17T16:57:42.484452
303315,The Girl from the Song,7.9,10174,136.998,2016-03-01,[18],"When an aspiring musician falls for a carefree college student, he follows her to the Nevada desert to declare his love to her and find himself.",2026-05-17T16:57:42.485692
303316,Barbra: The Music ... The Mem'ries ... The Magic!,7.4,6797,16.584,2017-03-01,[18],"Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes.",2026-05-17T16:57:42.485987
303317,Beat Bugs: All Together Now,7.1,11102,50.22599999999999,2017-03-01,[18],"After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park.",2026-05-17T16:57:42.486175
303318,Brian Regan: Nunchucks and Flamethrowers,7.0,13187,8.693999999999999,2017-03-01,[35],"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",2026-05-17T16:57:42.486336
303319,Saving Capitalism,7.8,17510,127.482,2017-03-01,[18],Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,2026-05-17T16:57:42.486480
303320,A Christmas Prince,7.0,9864,58.23,2017-03-01,[18],Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,2026-05-17T16:57:42.486673
303321,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",7.4,6602,71.172,2017-03-01,[18],"Through the lens of his stunningly immersive performance as Andy Kaufman, Jim Carrey ponders the meaning of life, reality, identity and career.",2026-05-17T16:57:42.486903
303322,Mudbound,7.6,6858,4.83,2017-03-01,[18],"Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",2026-05-17T16:57:42.488880
303323,DeRay Davis: How to Act Black,7.4,7853,106.99199999999999,2017-03-01,[35],"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",2026-05-17T16:57:42.489060
303324,Bon Cop Bad Cop 2,8.6,5932,182.51999999999998,2017-03-01,[18],"Two veteran buddy cops are back for a second chapter, this time to tackle a car theft ring that turns out to be much more than they bargained for.",2026-05-17T16:57:42.490480
303325,Mea Culpa,8.9,11036,177.37199999999999,2017-03-01,[35],"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special.",2026-05-17T16:57:42.491442
303326,The Killer,7.0,3379,167.76000000000002,2017-03-01,[18],"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",2026-05-17T16:57:42.491717
303327,Jerry Seinfeld: Comedian,8.3,12300,9.942,2002-03-01,[18],Christian Charles's documentary follows established comedian Jerry Seinfeld and up-and-comer Orny Adams as they navigate the stand-up circuit.,2026-05-17T16:57:42.491894
303328,The Journey Is the Destination,7.1,6612,42.222,2016-03-01,[18],Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.,2026-05-17T16:57:42.492047
303329,Let It Fall: Los Angeles 1982-1992,7.6,3119,78.234,2017-03-01,[18],This documentary chronicles simmering tension and broken trust between L.A.'s black community and police in the decade before the Rodney King riots.,2026-05-17T16:57:42.492222
303330,Mubarakan,7.4,4786,73.572,2017-03-01,[18],"Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric, unmarried uncle to find a solution to their romantic woes.",2026-05-17T16:57:42.493622
303331,Bandie,8.6,13677,30.426,1978-03-01,[18],"Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.",2026-05-17T16:57:42.493903
303332,Getaway Plan,7.2,7972,100.182,2016-03-01,[18],Professional burglar and blowtorch expert Víctor is recruited by the Russian mafia to break into a vault as part of an elaborate bank heist.,2026-05-17T16:57:42.494090
303333,Hajwala: The Missing Engine,7.9,14440,118.25999999999999,2016-03-01,[18],A competitive streetcar racer's obsession with winning drive him to develop a vehicle with an innovative engine that's never been used before.,2026-05-17T16:57:42.494256
303334,Pettersson and Findus 2,7.0,9933,267.084,2016-03-01,[18],"Christmas is just around the corner, but Pettersson and Findus are worried the snowy weather (and lack of a tree) may keep them from celebrating.",2026-05-17T16:57:42.494396
303335,The Bittersweet,7.7,5547,149.994,2017-03-01,[18],"As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.",2026-05-17T16:57:42.494532
303336,Judah Friedlander: America Is the Greatest Country in the United States,7.0,7704,2.214,2017-03-01,[35],"Deadpan comic and self-proclaimed world champion Judah Friedlander performs over several nights in New York, explaining why America is No. 1.",2026-05-17T16:57:42.494787
303337,The B-Side: Elsa Dorfman's Portrait Photography,7.8,2130,6.504,2016-03-01,[18],"Filmmaker Errol Morris probes the life, work and studio of his pal Elsa Dorfman, a Polaroid photographer who's shot luminaries and regular folk alike.",2026-05-17T16:57:42.494959
303338,SPF-18,8.7,7505,46.206,2017-03-01,[18],The arrival of an enigmatic struggling musician in Malibu shakes the ground beneath the feet of a teenage girl and her surfer boyfriend.,2026-05-17T16:57:42.495112
303339,Pup Star: Better 2Gether,7.3,6054,39.041999999999994,2017-03-01,[18],Returning Pup Star champ Tiny has her Yorkie paws full after an evil rival replaces her with street dog Scrappy during the national competition.,2026-05-17T16:57:42.497839
303340,Joan Didion: The Center Will Not Hold,7.4,5089,59.424,2017-03-01,[18],"Literary icon Joan Didion reflects on her remarkable career and personal struggles in this intimate documentary directed by her nephew, Griffin Dunne.",2026-05-17T16:57:42.498143
303341,Strange Weather,8.1,3836,40.440000000000005,2016-03-01,[18],"A grieving mother takes a road trip with her friend to confront the man who, she believes, stole her late son's business idea to get rich.",2026-05-17T16:57:42.498316
303342,The Hateful Eight,7.0,13513,73.788,2015-03-01,[18],"Years after the Civil War, a bounty hunter and his captive are waylaid by a Wyoming blizzard and hole up in a way station with six dicey strangers.",2026-05-17T16:57:42.498451
303343,Jack Whitehall: At Large,7.7,10960,24.918,2017-03-01,[35],"Comedian Jack Whitehall takes the stage to tell stories about drinking, drugs, a Google Maps van and his ongoing rivalry with Robert Pattinson.",2026-05-17T16:57:42.500037
303344,1922,7.0,16081,30.755999999999997,2017-03-01,[18],"A farmer pens a confession admitting to his wife's murder, but her death is just the beginning of a macabre tale. Based on Stephen King's novella.",2026-05-17T16:57:42.500324
303345,One of Us,8.0,12299,5.7059999999999995,2017-03-01,[18],"In the wake of trauma and abuse, three Hasidic Jews face ostracism, anxiety and danger as they attempt to leave their ultra-Orthodox community.",2026-05-17T16:57:42.500506
303346,Wheelman,8.4,3924,160.614,2017-03-01,[18],The getaway driver in a botched robbery puts his skills and smarts to the test when he receives shocking orders from an unknown caller.,2026-05-17T16:57:42.502746
303347,Wedding Unplanned,7.6,11857,34.14,2017-03-01,[18],"Mathias's girlfriend finds a business card for a wedding planner in his pocket. Suddenly, he's engaged and hiring his lover to plan the big day!",2026-05-17T16:57:42.502990
303348,Patton Oswalt: Annihilation,7.6,5573,66.018,2017-03-01,[35],"By turns scathing and candid, Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.",2026-05-17T16:57:42.503813
303349,Baadshaho,7.7,13242,206.814,2017-03-01,[18],"In 1975, during the government-declared Emergency, thief Bhawani and his crew plan a daring robbery to reclaim his royal lover's seized treasures.",2026-05-17T16:57:42.504024
303350,Lucknow Central,9.1,2191,31.637999999999998,2017-03-01,[18],"After being arrested for a crime he didn't commit, an aspiring musician teams up with some of his inmates at Lucknow Central to form a band.",2026-05-17T16:57:42.505406
303351,Belief: The Possession of Janet Moses,7.8,14217,60.954,2015-03-01,[18],"This documentary tries to reconstruct, through a series of interviews, a family's misguided attempt to heal a woman's pain through exorcism.",2026-05-17T16:57:42.505795
303352,Singapore,8.7,11092,11.508,1960-03-01,[18],"When his employee disappears in Singapore, Shyam travels from India to investigate the absence and becomes entangled in a deadly plot.",2026-05-17T16:57:42.507508
