tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
103859,187,187,113.7,5.1,9525,1997-06-15,[18],"After one of his high school students attacks him, dedicated teacher Trevor Garfield grows weary of the gang warfare in the New York City school system and moves to California to teach there, thinking it must be a less hostile environment.",,movie,2026-05-17T16:57:36.626032
103860,706,706,173.52,5.8,2056,2019-06-15,[18],"When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on.",,movie,2026-05-17T16:57:36.626204
103861,1920,1920,66.65,4.8,5244,2008-06-15,[18],An architect and his wife move into a castle that is slated to become a luxury hotel. But something inside is determined to stop the renovation.,,movie,2026-05-17T16:57:36.626329
103862,Oct-01,Oct-01,285.27,5.3,10290,2014-06-15,[18],"Against the backdrop of Nigeria's looming independence from Britain, detective Danladi Waziri races to capture a killer terrorizing local women.",,movie,2026-05-17T16:57:36.626446
103863,22-Jul,22-Jul,20.06,6.8,457,2018-06-15,[18],"After devastating terror attacks in Norway, a young survivor, grieving families and the country rally for justice and healing. Based on a true story.",,movie,2026-05-17T16:57:36.626610
103864,15-Aug,15-Aug,153.53,5.0,2006,2019-06-15,[18],"On India's Independence Day, a zany mishap in a Mumbai chawl disrupts a young love story while compelling the residents to unite in aid of a little boy.",,movie,2026-05-17T16:57:36.626751
103865,'89,'89,161.99,8.1,4177,2017-06-15,[18],"Mixing old footage with interviews, this is the story of Arsenal's improbable win versus Liverpool in the final moments of the 1989 championship game.",,movie,2026-05-17T16:57:36.626888
103866,​Goli Soda 2,​Goli Soda 2,162.33,7.0,5019,2018-06-15,[18],"A taxi driver, a gangster and an athlete struggle to better their lives despite obstacles like crooked politicians, evil dons and caste barriers.",,movie,2026-05-17T16:57:36.627219
103867,​Maj Rati ​​Keteki,​Maj Rati ​​Keteki,21.38,6.0,4126,2017-06-15,[18],"A successful writer returns to the town that launched his career, encountering people who spark nostalgic, often painfully illuminating flashbacks.",,movie,2026-05-17T16:57:36.627383
103868,​Mayurakshi,​Mayurakshi,43.0,9.1,4597,2017-06-15,[18],"When a middle-aged divorcee returns to Kolkata to visit his ailing father, long-buried memories resurface, bringing new discoveries with them.",,movie,2026-05-17T16:57:36.627513
103869,(T)ERROR,(T)ERROR,79.28,6.4,1572,2015-06-15,[18],This real-life look at FBI counterterrorism operations features access to both sides of a sting: the government informant and the radicalized target.,,movie,2026-05-17T16:57:36.627736
103870,#cats_the_mewvie,#cats_the_mewvie,94.24,7.0,4229,2020-06-15,[18],"This pawesome documentary explores how our feline friends became online icons, from the earliest text memes to the rise of celebrity cat influencers.",,movie,2026-05-17T16:57:36.628135
103871,#Roxy,#Roxy,175.81,3.8,2183,2018-06-15,[18],A teenage hacker with a huge nose helps a cool kid woo a girl that he’s secretly in love with.,,movie,2026-05-17T16:57:36.628563
103872,Ég man þig,Ég man þig,77.7,3.9,2059,2017-06-15,[18],"Young urbanites renovating a rundown house, and a psychiatrist grieving his son's disappearance, are connected to a supernatural, decades-old secret.",,movie,2026-05-17T16:57:36.628763
103873,Çok Filim Hareketler Bunlar,Çok Filim Hareketler Bunlar,55.34,6.6,1582,2010-06-15,[18],"Vignettes of the summer holidays follow vacationers as they battle mosquitoes, suffer ruined plans and otherwise hit snags in their precious time off.",,movie,2026-05-17T16:57:36.628925
103874,Æon Flux,Æon Flux,8.89,5.6,3547,2005-06-15,[18],"Aiming to hasten an uprising, the leader of an underground rebellion dispatches acrobatic assassin Aeon Flux to eliminate the government's top leader.",,movie,2026-05-17T16:57:36.629090
103875,1 Chance 2 Dance,1 Chance 2 Dance,152.9,7.5,368,2014-06-15,[18],"When an aspiring dancer is uprooted during her senior year of high school, she finds herself torn between two boys – and with one shot at her dream.",,movie,2026-05-17T16:57:36.629234
103876,1 Mile to You,1 Mile to You,145.35,6.4,2668,2017-06-15,[18],"After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach.",,movie,2026-05-17T16:57:36.629389
103877,"10,000 B.C.","10,000 B.C.",188.28,6.4,5511,2008-06-15,[18],Fierce mammoth hunter D'Leh sets out on an impossible journey to rescue the woman he loves from a vicious warlord and save the people of his village.,,movie,2026-05-17T16:57:36.629523
103878,100 Days Of Solitude,100 Days Of Solitude,105.48,6.7,11353,2018-06-15,[18],"Spanish photographer José Díaz spends 100 days living alone on a remote mountain, connecting to nature and documenting the beauty of his surroundings.",,movie,2026-05-17T16:57:36.629941
103879,100 Years: One Woman's Fight for Justice,100 Years: One Woman's Fight for Justice,185.43,4.7,67,2016-06-15,[18],This documentary chronicles Elouise Cobell's long fight against the U.S. government for the gross mismanagement of mineral-rich Native American land.,,movie,2026-05-17T16:57:36.630090
103880,12 ROUND GUN,12 ROUND GUN,81.97,6.6,4056,2017-06-15,[18],"Dealing with personal demons and the death of his son, a prizefighter attempts a return to the ring by challenging his rival to a 12-round rematch.",,movie,2026-05-17T16:57:36.630230
103881,13 Cameras,13 Cameras,221.05,6.3,1820,2015-06-15,[18],"Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.",,movie,2026-05-17T16:57:36.630331
103882,13 Sins,13 Sins,65.98,4.8,3063,2014-06-15,[18],"A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake.",,movie,2026-05-17T16:57:36.630434
103883,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,106.11,7.8,10221,2017-06-15,[18],"Oprah Winfrey sits down with director Ava DuVernay to discuss her Oscar-nominated film, historical cycles of oppression and the broken prison system.",,movie,2026-05-17T16:57:36.631248
103884,14 Blades,14 Blades,542.58,5.9,2254,2010-06-15,[18],"In the age of the Ming Dynasty, Quinglong is the best of the Jinyiwei, an elite assassin squad made up of highly trained former street urchins. When evil eunuch Jia unseats the emperor, Quinglong is called to action but is quickly betrayed.",,movie,2026-05-17T16:57:36.631495
103885,14 Cameras,14 Cameras,129.9,6.3,3776,2018-06-15,[18],"Upping the “13 Cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy.",,movie,2026-05-17T16:57:36.631956
103886,16 Blocks,16 Blocks,81.2,6.6,470,2006-06-15,[18],"Tasked with escorting a prosecution witness to court, an aging cop gears up for the 16-block trek – but they'll be lucky to make it there alive.",,movie,2026-05-17T16:57:36.632351
103887,17 Again,17 Again,79.12,6.0,1653,2009-06-15,[18],"Nearing a midlife crisis, thirty-something Mike wishes for a ""do-over"" – and that's exactly what he gets when he wakes up to find he's 17 again.",,movie,2026-05-17T16:57:36.632597
103888,1BR,1BR,79.8,5.4,1721,2019-06-15,[18],"Seeking her independence, a young woman moves to Los Angeles and settles into a cozy apartment complex with a disturbing sense of community.",,movie,2026-05-17T16:57:36.632756
103889,1st Summoning,1st Summoning,49.95,5.3,887,2018-06-15,[18],"Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",,movie,2026-05-17T16:57:36.632862
103890,20 Feet From Stardom,20 Feet From Stardom,157.14,5.6,1418,2013-06-15,[18],"Winner of the 2014 Academy Award for Best Documentary Feature, this film takes a look at the world of backup vocalists and the legends they support.",,movie,2026-05-17T16:57:36.632964
103891,2015 Dream Concert,2015 Dream Concert,389.93,6.6,1267,2015-06-15,[18],"The world's biggest K-pop festival marked its 21st year in 2015, with groups such as EXO, 4Minute and SHINee electrifying the Seoul World Cup Stadium.",,movie,2026-05-17T16:57:36.633081
103892,2036 Origin Unknown,2036 Origin Unknown,150.04,6.4,4114,2018-06-15,[18],"Working with an artificial intelligence to investigate the failure of a deadly Mars landing, a mission controller makes an astonishing discovery.",,movie,2026-05-17T16:57:36.633179
103893,20th Century Women,20th Century Women,155.54,4.4,6024,2016-06-15,[18],"In 1979, single bohemian mom Dorothea, hoping to help her teen son find his place as a man, asks two young women to share their lives with him.",,movie,2026-05-17T16:57:36.633272
103894,21 & Over,21 & Over,109.7,8.3,4914,2013-06-15,[18],Jeff's straight-and-narrow life changes abruptly when his buddies take him out for a birthday bash – the night before a crucial med school interview.,,movie,2026-05-17T16:57:36.633364
103895,2307: Winter's Dream,2307: Winter's Dream,133.9,6.8,2387,2016-06-15,[18],"In the frozen tundra of a futuristic Arizona where humans have been forced underground, a soldier hunts the bioengineered leader of a rebellion.",,movie,2026-05-17T16:57:36.633455
103896,24 Hours to Live,24 Hours to Live,316.17,8.3,1375,2017-06-15,[18],"Revived by an experimental procedure, a hit man gets to live an extra 24 hours – which he uses to avenge his dead wife and child and redeem himself.",,movie,2026-05-17T16:57:36.633718
103897,"27, el club de los malditos","27, el club de los malditos",180.67,5.3,633,2018-06-15,[18],"After a musician dies under suspicious circumstances, a hard-drinking detective and a music fan investigate why rock stars often die at the age of 27.",,movie,2026-05-17T16:57:36.633854
103898,27: Gone Too Soon,27: Gone Too Soon,356.61,7.8,3574,2017-06-15,[18],"Explore the circumstances surrounding the tragic deaths at 27 of Jimi Hendrix, Jim Morrison, Brian Jones, Janis Joplin, Kurt Cobain and Amy Winehouse.",,movie,2026-05-17T16:57:36.634159
103899,28 Days,28 Days,87.82,6.0,2613,2000-06-15,[18],"After her drunken antics result in property damage, an alcoholic journalist enters rehab – and soon meets a fellow resident who changes her outlook.",,movie,2026-05-17T16:57:36.634294
103900,3 Deewarein,3 Deewarein,63.64,6.9,3558,2003-06-15,[18],"A reporter interviews three convicts on death row for a documentary but as their stories emerge, so do her own true motivations for soliciting them.",,movie,2026-05-17T16:57:36.634391
103901,3 Generations,3 Generations,200.02,6.1,2252,2015-06-15,[18],"When teenage Ray begins transitioning from female to male, his single mom and grandmother must cope with the change while tracking down his father.",,movie,2026-05-17T16:57:36.634480
103902,3 Heroines,3 Heroines,89.02,8.3,5636,2016-06-15,[18],Three Indonesian women break records by becoming the first of their nation to medal in archery at the Seoul Olympics in the summer of 1988.,,movie,2026-05-17T16:57:36.634610
103903,3 Seconds Divorce,3 Seconds Divorce,176.01,8.5,1469,2018-06-15,[18],"A Muslim women's activist group in India protests against oral divorces, starting a movement to reclaim their religious and constitutional rights.",,movie,2026-05-17T16:57:36.634707
103904,30 Days of Luxury,30 Days of Luxury,22.53,7.0,988,2016-06-15,[18],"With the help of his friends, a man breaks out of prison in hopes of restoring a lively nightclub.",,movie,2026-05-17T16:57:36.634800
103905,30 Minutes or Less,30 Minutes or Less,288.22,7.6,2709,2011-06-15,[18],Two crooks planning a bank heist wind up abducting a pizza delivery driver and force him to commit the robbery — with a strict time limit.,,movie,2026-05-17T16:57:36.635016
103906,300 Miles to Heaven,300 Miles to Heaven,76.89,6.1,1961,1989-06-15,[18],"Hoping to help their dissident parents, two brothers sneak out of Poland and land as refugees in Denmark, where they are prevented from returning home.",,movie,2026-05-17T16:57:36.635378
103907,42 Grams,42 Grams,245.19,7.3,2175,2017-06-15,[18],"After launching a successful underground restaurant out of their apartment, an ambitious chef and his wife open an all-consuming upscale eatery.",,movie,2026-05-17T16:57:36.635628
103908,4th Man Out,4th Man Out,42.34,5.6,4978,2015-06-15,[18],"A young mechanic comes out to his extremely straight best friends. Once they get used to the idea, they're determined to help him find the right guy.",,movie,2026-05-17T16:57:36.635849
103909,5 Cowok Jagoan,5 Cowok Jagoan,185.55,7.1,4113,2017-06-15,[18],Yanto asks his friends to help save a girlfriend who was kidnapped by a mobster. Silly slapstick and campy crimefighting ensues.,,movie,2026-05-17T16:57:36.636088
103910,5 to 7,5 to 7,164.33,7.0,4820,2014-06-15,[18],A young novelist's life is turned upside down when a chance encounter outside a New York hotel leads to an intense affair with a diplomat's wife.,,movie,2026-05-17T16:57:36.636224
103911,50 First Dates,50 First Dates,238.38,6.6,455,2004-06-15,[18],"After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day.",,movie,2026-05-17T16:57:36.636325
103912,50/50,50/50,180.41,6.7,3662,2011-06-15,[18],An otherwise healthy twentysomething has a comically early midlife crisis when he gets slapped with a cancer diagnosis and a 50-50 chance of survival.,,movie,2026-05-17T16:57:36.636449
103913,5CM,5CM,32.2,6.8,431,2012-06-15,[18],"Five friends embark on a mission to climb the highest peak in Java, overcoming obstacles on the way and discovering the true meaning of friendship.",,movie,2026-05-17T16:57:36.636578
103914,6 Days,6 Days,6.39,5.4,4235,2017-06-15,[18],"When armed gunmen seize the Iranian Embassy in 1980, a tense six-day standoff ensues while elite British soldiers prepare for a dangerous raid.",,movie,2026-05-17T16:57:36.636738
103915,6-5=2,6-5=2,149.8,7.8,1529,2014-06-15,[18],"Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.",,movie,2026-05-17T16:57:36.637295
103916,68 Kill,68 Kill,200.39,7.9,9954,2017-06-15,[18],A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,,movie,2026-05-17T16:57:36.637480
103917,7 Din Mohabbat In,7 Din Mohabbat In,349.73,5.8,3156,2018-06-15,[18],"Given just seven days by a genie to find a girl who will fall for him, a nerdy young man embarks on a madcap and messy search for his would-be wife.",,movie,2026-05-17T16:57:36.637801
103918,A Bad Moms Christmas,A Bad Moms Christmas,3.08,7.7,1276,2017-06-15,[18],"Stressed-out moms Amy, Carla and Kiki are back, and the looming Christmas holiday gets even more daunting when their mothers show up for a visit.",,movie,2026-05-17T16:57:36.637993
103919,A Billion Colour Story,A Billion Colour Story,302.57,6.1,1836,2016-06-15,[18],The curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,,movie,2026-05-17T16:57:36.638176
103920,A Boy Called Po,A Boy Called Po,6.12,8.2,5236,2016-06-15,[18],"After his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying.",,movie,2026-05-17T16:57:36.638358
103921,A Bridge Too Far,A Bridge Too Far,169.75,8.2,3513,1977-06-15,[18],This wartime drama details a pivotal day in 1944 when an Allied task force tried to win World War II by seizing control of key bridges in Holland.,,movie,2026-05-17T16:57:36.638476
103922,A Clockwork Orange,A Clockwork Orange,317.39,7.5,5697,1971-06-15,[18],"In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy.",,movie,2026-05-17T16:57:36.638620
103923,A Dangerous Woman,A Dangerous Woman,87.34,5.3,1352,1993-06-15,[18],"At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.",,movie,2026-05-17T16:57:36.638722
103924,A Family Affair,A Family Affair,58.25,4.8,3985,2015-06-15,[18],The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,,movie,2026-05-17T16:57:36.638841
103925,A Family Man,A Family Man,19.3,6.7,4737,2016-06-15,[18],A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.,,movie,2026-05-17T16:57:36.638940
103926,A Flying Jatt,A Flying Jatt,127.72,6.3,186,2016-06-15,[18],A timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.,,movie,2026-05-17T16:57:36.639075
103927,A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,134.64,6.5,8046,2012-06-15,[18],"When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.",,movie,2026-05-17T16:57:36.639171
103928,A Gray State,A Gray State,39.54,4.5,6042,2017-06-15,[18],"This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.",,movie,2026-05-17T16:57:36.639264
103929,A Haunted House,A Haunted House,164.37,8.2,9124,2013-06-15,[18],"This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.",,movie,2026-05-17T16:57:36.639355
103930,A Haunting at Silver Falls: The Return,A Haunting at Silver Falls: The Return,37.09,4.6,6355,2019-06-15,[18],"When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.",,movie,2026-05-17T16:57:36.639448
103931,A Holiday Engagement,A Holiday Engagement,113.35,5.7,5651,2011-06-15,[18],Hilary's plan to hire a good-looking guy to act as her boyfriend backfires when she brings him home for the holidays to try and fool her family.,,movie,2026-05-17T16:57:36.639582
103932,A Kind of Murder,A Kind of Murder,266.68,6.2,8711,2016-06-15,[18],"Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.",,movie,2026-05-17T16:57:36.639873
103933,A Leaf of Faith,A Leaf of Faith,14.33,5.2,9379,2018-06-15,[18],"This documentary takes a deep dive into the benefits, dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers.",,movie,2026-05-17T16:57:36.640041
103934,A Mission in an Old Movie,A Mission in an Old Movie,352.0,5.5,2265,2012-06-15,[18],A young man struggles with his overbearing mother while looking for romance and a way to kick-start his show business career.,,movie,2026-05-17T16:57:36.640219
103935,A Most Violent Year,A Most Violent Year,392.77,7.6,2501,2014-06-15,[18],Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.,,movie,2026-05-17T16:57:36.640352
103936,A Murder in the Park,A Murder in the Park,453.85,6.0,5175,2014-06-15,[18],"This documentary excoriates a noted anti-death-penalty activist and his team, whose questionable methods got a convicted killer freed in 1999.",,movie,2026-05-17T16:57:36.640506
103937,A new Capitalism,A new Capitalism,195.96,6.0,10317,2017-06-15,[18],"Entrepreneurs worldwide explore alternatives to current capitalist structures, advocating for profitable businesses that also tackle social inequality.",,movie,2026-05-17T16:57:36.640728
103938,A Night at the Roxbury,A Night at the Roxbury,217.62,5.7,8065,1998-06-15,[18],"After a run-in with Richard Grieco, dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a ""Saturday Night Live"" sketch.",,movie,2026-05-17T16:57:36.640882
103939,A Noble Intention,A Noble Intention,125.11,7.8,467,2015-06-15,[18],"In 1888 Amsterdam, a headstrong violin maker finds himself immersed in peril and tragedy after challenging businessmen who threaten his community.",,movie,2026-05-17T16:57:36.640999
103940,A Patch of Fog,A Patch of Fog,162.86,3.8,9481,2015-06-15,[18],"When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.",,movie,2026-05-17T16:57:36.641204
103941,A Perfect Man,A Perfect Man,68.88,8.6,4580,2013-06-15,[18],"Nina thinks her husband, James, is cheating on her, and she sets out to prove it by calling him and pretending to be another woman.",,movie,2026-05-17T16:57:36.641347
103942,A Princess for Christmas,A Princess for Christmas,136.73,3.8,2233,2011-06-15,[18],"At the invitation of a relative, young Jules Daly travels with her niece and nephew to a castle in Europe, where Jules falls for a dashing prince.",,movie,2026-05-17T16:57:36.641484
103943,A Russell Peters Christmas,A Russell Peters Christmas,205.24,5.8,3708,2011-06-15,[35],"Inspired by the variety shows of the 1970s, ""A Russell Peters Christmas"" is a sweet, silly, sentimental and, most of all, funny Christmas special.",,movie,2026-05-17T16:57:36.641804
103944,A Scandall,A Scandall,113.48,5.1,5986,2016-06-15,[18],"A film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.",,movie,2026-05-17T16:57:36.642096
103945,A Separation,A Separation,156.77,6.5,5486,2011-06-15,[18],"Amid an impasse in his marriage, a father in Tehran is beset by a bitter feud involving the family of a pious caretaker he hired for his aging dad.",,movie,2026-05-17T16:57:36.642220
103946,A Serious Man,A Serious Man,27.73,6.3,1314,2009-06-15,[18],"With every aspect of his life unraveling, a Jewish physics professor seeks out three rabbis for spiritual guidance.",,movie,2026-05-17T16:57:36.642341
103947,A Sort of Homecoming,A Sort of Homecoming,100.87,6.6,4162,2015-06-15,[18],Ace news producer Amy is called back to her Louisiana hometown where memories of what used to be – and what might have been – come flooding back.,,movie,2026-05-17T16:57:36.642436
103948,A Tale of Love and Darkness,A Tale of Love and Darkness,137.32,5.4,2614,2015-06-15,[18],"Based on the memoirs of author Amos Oz, this poetic drama shares his family's tale of suffering and survival in the early years of independent Israel.",,movie,2026-05-17T16:57:36.642531
103949,A Thin Line Between Love & Hate,A Thin Line Between Love & Hate,111.72,6.8,2987,1996-06-15,[18],"When a philandering club promoter sets out to woo a rich, glamorous woman, he has no clue just how much mayhem he's about to unleash on his life.",,movie,2026-05-17T16:57:36.642699
103950,A Thousand Words,A Thousand Words,92.72,4.5,5754,2012-06-15,[18],"When he learns his karma will permit him to speak just a thousand more words before he dies, fast-talking agent Jack must make every syllable count.",,movie,2026-05-17T16:57:36.642820
103951,A Walk to Remember,A Walk to Remember,152.33,4.6,8412,2002-06-15,[18],"When bad boy Landon is cast opposite campus bookworm Jamie in a high school play, romance blooms — until tragedy threatens to tear them apart.",,movie,2026-05-17T16:57:36.642951
103952,A Wednesday,A Wednesday,4.34,4.1,1764,2008-06-15,[18],"After receiving an anonymous tip about a bomb, a police commissioner must negotiate with the terrorist, who demands the release of four militants.",,movie,2026-05-17T16:57:36.643098
103953,A Week in Watts,A Week in Watts,32.2,5.9,8371,2017-06-15,[18],"Los Angeles police officers embark on an innovative program mentoring promising students from the harsh, gang-infested Watts neighborhood.",,movie,2026-05-17T16:57:36.643231
103954,A Wrinkle in Time,A Wrinkle in Time,61.11,5.3,1097,2018-06-15,[18],"Years after their father disappears, Meg and her younger brother Charles Wallace cross galaxies on a quest to save him from the heart of darkness.",,movie,2026-05-17T16:57:36.643346
103955,A.M.I.,A.M.I.,94.16,5.4,3570,2019-06-15,[18],"After losing her mother, a teenage girl bonds with her phone’s artificial intelligence app, a relationship that soon takes a dark and violent turn.",,movie,2026-05-17T16:57:36.643461
103956,A.X.L.,A.X.L.,51.9,7.5,1599,2018-06-15,[18],"Young motocross racer Miles Hill helps a top-secret robotic combat dog evade its ruthless creator and the military, who are in hot pursuit.",,movie,2026-05-17T16:57:36.643671
103957,Aşk Tesadüfleri Sever,Aşk Tesadüfleri Sever,29.64,9.2,698,2011-06-15,[18],"A series of coincidences brings two star-crossed lovers together, but fate pulls them apart until they encounter each other again in Istanbul.",,movie,2026-05-17T16:57:36.643818
103958,Aadu 2,Aadu 2,47.19,8.3,1945,2017-06-15,[18],"When Shaji Pappan and his gang of goofy outlaws find themselves low on funds, they plan to once again win a hefty prize in a tug-of-war competition.",,movie,2026-05-17T16:57:36.643919
103959,Aajcha Divas Majha,Aajcha Divas Majha,292.14,7.5,638,2013-06-15,[18],A conscientious politician helps an elderly singer overcome the obstacles placed in his path a by a powerful bureaucracy.,,movie,2026-05-17T16:57:36.644016
103960,Aarakshan,Aarakshan,120.43,4.9,4449,2011-06-15,[18],The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,,movie,2026-05-17T16:57:36.644153
103961,Aashayein,Aashayein,467.35,5.3,9259,2010-06-15,[18],"When he learns he has terminal cancer, a cynical gambler and chronic smoker ditches his fiancée, snubs doctors and checks into a nursing home to die.",,movie,2026-05-17T16:57:36.644257
103962,Aata Pita,Aata Pita,192.01,7.4,2445,2010-06-15,[18],A municipal clerk with literary ambitions stalks a loan recovery officer on whom he has decided to base his story's central character.,,movie,2026-05-17T16:57:36.644350
103963,Abby Sen,Abby Sen,140.3,6.8,50,2015-06-15,[18],"After losing his seventh job in a row, a TV producer and sci-fi buff travels back in time to 1980, where his employment prospects improve.",,movie,2026-05-17T16:57:36.644441
103964,Abdo Mota,Abdo Mota,126.93,6.1,3032,2012-06-15,[18],"Following the mysterious death of his parents, a young man finds himself enmeshed in the dark world of drugs and crime.",,movie,2026-05-17T16:57:36.644535
103965,Abhinetri,Abhinetri,136.34,6.8,2194,2016-06-15,[18],"Due to family pressure, a corporate man reluctantly marries a woman from the village, but in their new home, she abruptly assumes a different persona.",,movie,2026-05-17T16:57:36.644870
103966,Abominable Christmas,Abominable Christmas,166.31,7.7,5300,2012-06-15,[18],Two small abominable snowmen flee their mountain to escape a scientist who's trying to capture them and end up spending Christmas with a human family.,,movie,2026-05-17T16:57:36.645344
103967,About a Boy,About a Boy,135.83,8.3,4397,2002-06-15,[18],"Hip, irresponsible Londoner Will invents an imaginary son and starts attending single-parent meetings to find available women.",,movie,2026-05-17T16:57:36.645520
103968,Abzurdah,Abzurdah,271.84,8.7,1406,2015-06-15,[18],A disenfranchised 16-year-old girl connects to an older man on the internet and after a brief one-sided affair descends into obsession and anorexia.,,movie,2026-05-17T16:57:36.645859
103969,Acapulco La vida va,Acapulco La vida va,98.23,6.9,3239,2016-06-15,[18],"Three lifelong friends travel to Acapulco ostensibly so one of them can find his lost love, but the real reason behind the trip holds some surprises.",,movie,2026-05-17T16:57:36.646013
103970,Across The Line,Across The Line,64.47,5.7,1870,2015-06-15,[18],"A black high school student sets his sights for the National Hockey League, but rising racial tensions in his community may jeopardize his goals.",,movie,2026-05-17T16:57:36.646207
103971,Across the Universe,Across the Universe,28.65,7.2,4759,2007-06-15,[18],"An American girl and a British lad fall in love amid the social and political upheaval of the 1960s, in this musical featuring songs by the Beatles.",,movie,2026-05-17T16:57:36.646352
103972,Act of Valor,Act of Valor,446.15,5.1,4455,2012-06-15,[18],An elite squad of Navy SEALs is tasked with rescuing a kidnapped CIA agent from a lethal terrorist cell.,,movie,2026-05-17T16:57:36.646484
103973,Act of Vengeance,Act of Vengeance,4.64,6.7,8397,2010-06-15,[18],"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist).",,movie,2026-05-17T16:57:36.646700
103974,Acts of Violence,Acts of Violence,235.1,7.3,723,2018-06-15,[18],"When his future sister-in-law is kidnapped by human traffickers, a military veteran joins forces with his brothers and a world-weary cop to rescue her.",,movie,2026-05-17T16:57:36.646859
103975,Addicted to Life,Addicted to Life,89.3,6.2,5807,2014-06-15,[18],"Chasing extreme challenges, athletic daredevils test their limits in various environments from giant waves to snowy slopes around the world.",,movie,2026-05-17T16:57:36.647008
103976,Adore,Adore,181.62,7.2,5135,2013-06-15,[18],"When lifelong friends Roz and Lil fall in love with each other's teenage sons, they must carry out their affairs in relative secrecy.",,movie,2026-05-17T16:57:36.647228
103977,Adrishya,Adrishya,306.95,6.1,2019,2017-06-15,[18],A family’s harmonious existence is interrupted when the young son begins showing symptoms of anxiety that seem linked to disturbing events at home.,,movie,2026-05-17T16:57:36.647367
103978,Adventures in Public School,Adventures in Public School,50.1,5.0,5459,2018-06-15,[18],"After years of home-schooling, an awkward teen decides he wants a public high school experience, but his overbearing mother struggles to let go.",,movie,2026-05-17T16:57:36.647488
103979,After Porn Ends,After Porn Ends,164.32,7.3,1677,2012-06-15,[18],"This documentary explores the careers of some of porn's top stars and examines their adjustment to ""normal"" society after leaving adult entertainment.",,movie,2026-05-17T16:57:36.647772
103980,After Porn Ends 3,After Porn Ends 3,135.93,9.0,2245,2018-06-15,[18],This third installment in a documentary series examines the lives of the adult film genre's biggest stars after their industry careers have ended.,,movie,2026-05-17T16:57:36.647915
103981,Afterschool,Afterschool,56.59,8.0,8882,2008-06-15,[18],"When a prep school loner films two classmates overdosing on cocaine, his footage plays a role in the emotional fallout within the school community.",,movie,2026-05-17T16:57:36.648039
103982,Aftershock,Aftershock,18.25,5.4,4550,2012-06-15,[18],"An American tourist and his friends are partying in Chile, but a major earthquake devastates the area and forces them to scramble for survival.",,movie,2026-05-17T16:57:36.648196
103983,Agatha and the Truth of Murder,Agatha and the Truth of Murder,194.33,7.1,1645,2018-06-15,[18],"In a dramatized depiction of her 11-day disappearance, novelist Agatha Christie solving a real murder amid a crisis in her writing and marriage.",,movie,2026-05-17T16:57:36.648333
